256 32896
200 77 -0.00072580645
200 78 0.00097560976
200 79 0
200 80 -0.00099173554
200 81 0.00075
200 82 -0.00025210084
200 83 -0.0012711864
200 84 0.00051282051
200 85 -0.00051724138
200 86 0.0013043478
200 87 0.00026315789
200 88 -0.00079646018
200 89 0.0010714286
200 90 0
200 91 -0.0010909091
200 92 0.00082568807
200 93 -0.00027777778
200 94 -0.0014018692
200 95 0.00056603774
200 96 -0.00057142857
200 97 0.0014423077
200 98 0.00029126214
200 99 -0.00088235294
200 100 0.0011881188
200 101 0
200 102 -0.0012121212
200 103 0.00091836735
200 104 -0.00030927835
200 105 -0.0015625
200 106 0.00063157895
200 107 -0.00063829787
200 108 0.0016129032
200 109 0.00032608696
200 110 -0.00098901099
200 111 0.0013333333
200 112 0
200 113 -0.0013636364
200 114 0.0010344828
200 115 -0.00034883721
200 116 -0.0017647059
200 117 0.00071428571
200 118 -0.00072289157
200 119 0.0018292683
200 120 0.00037037037
200 121 -0.001125
200 122 0.0015189873
200 123 0
200 124 -0.0015584416
200 125 0.0011842105
200 126 -0.0004
200 127 -0.002027027
200 128 0.00082191781
200 129 -0.00083333333
200 130 0.0021126761
200 131 0.00042857143
200 132 -0.0013043478
200 133 0.0017647059
200 134 0
200 135 -0.0018181818
200 136 0.0013846154
200 137 -0.00046875
200 138 -0.0023809524
200 139 0.00096774194
200 140 -0.00098360656
200 141 0.0025
200 142 0.00050847458
200 143 -0.0015517241
200 144 0.0021052632
200 145 0
200 146 -0.0021818182
200 147 0.0016666667
200 148 -0.00056603774
200 149 -0.0028846154
200 150 0.0011764706
200 151 -0.0012
200 152 0.0030612245
200 153 0.000625
200 154 -0.0019148936
200 155 0.0026086957
200 156 0
200 157 -0.0027272727
200 158 0.0020930233
200 159 -0.00071428571
200 160 -0.0036585366
200 161 0.0015
200 162 -0.0015384615
200 163 0.0039473684
200 164 0.00081081081
200 165 -0.0025
200 166 0.0034285714
200 167 0
200 168 -0.0036363636
200 169 0.0028125
200 170 -0.00096774194
200 171 -0.005
200 172 0.0020689655
200 173 -0.0021428571
200 174 0.0055555556
200 175 0.0011538462
200 176 -0.0036
200 177 0.005
200 178 0
200 179 -0.0054545455
200 180 0.0042857143
200 181 -0.0015
200 182 -0.0078947368
200 183 0.0033333333
200 184 -0.0035294118
200 185 0.009375
200 186 0.002
200 187 -0.0064285714
200 188 0.0092307692
200 189 0
200 190 -0.010909091
200 191 0.009
200 192 -0.0033333333
200 193 -0.01875
200 194 0.0085714286
200 195 -0.01
200 196 0.03
200 197 0.0075
200 198 -0.03
200 199 0.06
200 200 9.25
201 0 -0.0002970297
201 1 0.00074626866
201 2 0.00015
201 3 -0.00045226131
201 4 0.00060606061
201 5 0
201 6 -0.0006122449
201 7 0.00046153846
201 8 -0.00015463918
201 9 -0.00077720207
201 10 0.0003125
201 11 -0.00031413613
201 12 0.00078947368
201 13 0.00015873016
201 14 -0.0004787234
201 15 0.00064171123
201 16 0
201 17 -0.00064864865
201 18 0.00048913043
201 19 -0.00016393443
201 20 -0.00082417582
201 21 0.00033149171
201 22 -0.00033333333
201 23 0.00083798883
201 24 0.00016853933
201 25 -0.00050847458
201 26 0.00068181818
201 27 0
201 28 -0.00068965517
201 29 0.00052023121
201 30 -0.0001744186
201 31 -0.00087719298
201 32 0.00035294118
201 33 -0.00035502959
201 34 0.00089285714
201 35 0.00017964072
201 36 -0.00054216867
201 37 0.00072727273
201 38 0
201 39 -0.00073619632
201 40 0.00055555556
201 41 -0.0001863354
201 42 -0.0009375
201 43 0.00037735849
201 44 -0.00037974684
201 45 0.00095541401
201 46 0.00019230769
201 47 -0.00058064516
201 48 0.00077922078
201 49 0
201 50 -0.00078947368
201 51 0.00059602649
201 52 -0.0002
201 53 -0.0010067114
201 54 0.00040540541
201 55 -0.00040816327
201 56 0.0010273973
201 57 0.00020689655
201 58 -0.000625
201 59 0.00083916084
201 60 0
201 61 -0.00085106383
201 62 0.00064285714
201 63 -0.00021582734
201 64 -0.0010869565
201 65 0.0004379562
201 66 -0.00044117647
201 67 0.0011111111
201 68 0.0002238806
201 69 -0.00067669173
201 70 0.00090909091
201 71 0
201 72 -0.00092307692
201 73 0.00069767442
201 74 -0.000234375
201 75 -0.0011811024
201 76 0.00047619048
201 77 -0.00048
201 78 0.0012096774
201 79 0.00024390244
201 80 -0.00073770492
201 81 0.00099173554
201 82 0
201 83 -0.0010084034
201 84 0.00076271186
201 85 -0.00025641026
201 86 -0.0012931034
201 87 0.00052173913
201 88 -0.00052631579
201 89 0.0013274336
201 90 0.00026785714
201 91 -0.00081081081
201 92 0.0010909091
201 93 0
201 94 -0.0011111111
201 95 0.0008411215
201 96 -0.00028301887
201 97 -0.0014285714
201 98 0.00057692308
201 99 -0.00058252427
201 100 0.0014705882
201 101 0.0002970297
201 102 -0.0009
201 103 0.0012121212
201 104 0
201 105 -0.0012371134
201 106 0.0009375
201 107 -0.00031578947
201 108 -0.0015957447
201 109 0.00064516129
201 110 -0.00065217391
201 111 0.0016483516
201 112 0.00033333333
201 113 -0.001011236
201 114 0.0013636364
201 115 0
201 116 -0.0013953488
201 117 0.0010588235
201 118 -0.00035714286
201 119 -0.0018072289
201 120 0.00073170732
201 121 -0.00074074074
201 122 0.001875
201 123 0.00037974684
201 124 -0.0011538462
201 125 0.0015584416
201 126 0
201 127 -0.0016
201 128 0.0012162162
201 129 -0.0004109589
201 130 -0.0020833333
201 131 0.00084507042
201 132 -0.00085714286
201 133 0.002173913
201 134 0.00044117647
201 135 -0.0013432836
201 136 0.0018181818
201 137 0
201 138 -0.001875
201 139 0.0014285714
201 140 -0.00048387097
201 141 -0.0024590164
201 142 0.001
201 143 -0.0010169492
201 144 0.0025862069
201 145 0.00052631579
201 146 -0.0016071429
201 147 0.0021818182
201 148 0
201 149 -0.0022641509
201 150 0.0017307692
201 151 -0.00058823529
201 152 -0.003
201 153 0.0012244898
201 154 -0.00125
201 155 0.0031914894
201 156 0.00065217391
201 157 -0.002
201 158 0.0027272727
201 159 0
201 160 -0.0028571429
201 161 0.002195122
201 162 -0.00075
201 163 -0.0038461538
201 164 0.0015789474
201 165 -0.0016216216
201 166 0.0041666667
201 167 0.00085714286
201 168 -0.0026470588
201 169 0.0036363636
201 170 0
201 171 -0.0038709677
201 172 0.003
201 173 -0.0010344828
201 174 -0.0053571429
201 175 0.0022222222
201 176 -0.0023076923
201 177 0.006
201 178 0.00125
201 179 -0.0039130435
201 180 0.0054545455
201 181 0
201 182 -0.006
201 183 0.0047368421
201 184 -0.0016666667
201 185 -0.0088235294
201 186 0.00375
201 187 -0.004
201 188 0.010714286
201 189 0.0023076923
201 190 -0.0075
201 191 0.010909091
201 192 0
201 193 -0.013333333
201 194 0.01125
201 195 -0.0042857143
201 196 -0.025
201 197 0.012
201 198 -0.015
201 199 0.05
201 200 0.015
201 201 9.5
202 0 -0.00014778325
202 1 -0.00074257426
202 2 0.00029850746
202 3 -0.0003
202 4 0.00075376884
202 5 0.00015151515
202 6 -0.00045685279
202 7 0.0006122449
202 8 0
202 9 -0.0006185567
202 10 0.00046632124
202 11 -0.00015625
202 12 -0.00078534031
202 13 0.00031578947
202 14 -0.00031746032
202 15 0.00079787234
202 16 0.00016042781
202 17 -0.00048387097
202 18 0.00064864865
202 19 0
202 20 -0.0006557377
202 21 0.00049450549
202 22 -0.00016574586
202 23 -0.00083333333
202 24 0.00033519553
202 25 -0.00033707865
202 26 0.00084745763
202 27 0.00017045455
202 28 -0.00051428571
202 29 0.00068965517
202 30 0
202 31 -0.00069767442
202 32 0.00052631579
202 33 -0.00017647059
202 34 -0.00088757396
202 35 0.00035714286
202 36 -0.00035928144
202 37 0.00090361446
202 38 0.00018181818
202 39 -0.00054878049
202 40 0.00073619632
202 41 0
202 42 -0.00074534161
202 43 0.0005625
202 44 -0.00018867925
202 45 -0.00094936709
202 46 0.00038216561
202 47 -0.00038461538
202 48 0.00096774194
202 49 0.00019480519
202 50 -0.00058823529
202 51 0.00078947368
202 52 0
202 53 -0.0008
202 54 0.00060402685
202 55 -0.0002027027
202 56 -0.0010204082
202 57 0.0004109589
202 58 -0.0004137931
202 59 0.0010416667
202 60 0.00020979021
202 61 -0.00063380282
202 62 0.00085106383
202 63 0
202 64 -0.00086330935
202 65 0.00065217391
202 66 -0.0002189781
202 67 -0.0011029412
202 68 0.00044444444
202 69 -0.00044776119
202 70 0.0011278195
202 71 0.00022727273
202 72 -0.0006870229
202 73 0.00092307692
202 74 0
202 75 -0.0009375
202 76 0.00070866142
202 77 -0.00023809524
202 78 -0.0012
202 79 0.00048387097
202 80 -0.00048780488
202 81 0.0012295082
202 82 0.00024793388
202 83 -0.00075
202 84 0.0010084034
202 85 0
202 86 -0.001025641
202 87 0.00077586207
202 88 -0.00026086957
202 89 -0.0013157895
202 90 0.00053097345
202 91 -0.00053571429
202 92 0.0013513514
202 93 0.00027272727
202 94 -0.00082568807
202 95 0.0011111111
202 96 0
202 97 -0.0011320755
202 98 0.00085714286
202 99 -0.00028846154
202 100 -0.0014563107
202 101 0.00058823529
202 102 -0.00059405941
202 103 0.0015
202 104 0.0003030303
202 105 -0.00091836735
202 106 0.0012371134
202 107 0
202 108 -0.0012631579
202 109 0.00095744681
202 110 -0.00032258065
202 111 -0.0016304348
202 112 0.00065934066
202 113 -0.00066666667
202 114 0.0016853933
202 115 0.00034090909
202 116 -0.0010344828
202 117 0.0013953488
202 118 0
202 119 -0.0014285714
202 120 0.0010843373
202 121 -0.00036585366
202 122 -0.0018518519
202 123 0.00075
202 124 -0.00075949367
202 125 0.0019230769
202 126 0.00038961039
202 127 -0.0011842105
202 128 0.0016
202 129 0
202 130 -0.0016438356
202 131 0.00125
202 132 -0.00042253521
202 133 -0.0021428571
202 134 0.00086956522
202 135 -0.00088235294
202 136 0.002238806
202 137 0.00045454545
202 138 -0.0013846154
202 139 0.001875
202 140 0
202 141 -0.0019354839
202 142 0.0014754098
202 143 -0.0005
202 144 -0.0025423729
202 145 0.0010344828
202 146 -0.0010526316
202 147 0.0026785714
202 148 0.00054545455
202 149 -0.0016666667
202 150 0.0022641509
202 151 0
202 152 -0.0023529412
202 153 0.0018
202 154 -0.0006122449
202 155 -0.003125
202 156 0.0012765957
202 157 -0.0013043478
202 158 0.0033333333
202 159 0.00068181818
202 160 -0.0020930233
202 161 0.0028571429
202 162 0
202 163 -0.003
202 164 0.0023076923
202 165 -0.00078947368
202 166 -0.0040540541
202 167 0.0016666667
202 168 -0.0017142857
202 169 0.0044117647
202 170 0.00090909091
202 171 -0.0028125
202 172 0.0038709677
202 173 0
202 174 -0.004137931
202 175 0.0032142857
202 176 -0.0011111111
202 177 -0.0057692308
202 178 0.0024
202 179 -0.0025
202 180 0.0065217391
202 181 0.0013636364
202 182 -0.0042857143
202 183 0.006
202 184 0
202 185 -0.0066666667
202 186 0.0052941176
202 187 -0.001875
202 188 -0.01
202 189 0.0042857143
202 190 -0.0046153846
202 191 0.0125
202 192 0.0027272727
202 193 -0.009
202 194 0.013333333
202 195 0
202 196 -0.017142857
202 197 0.015
202 198 -0.006
202 199 -0.0375
202 200 0.02
202 201 -0.03
202 202 9.75
203 0 0
203 1 -0.000591133
203 2 0.00044554455
203 3 -0.00014925373
203 4 -0.00075
203 5 0.00030150754
203 6 -0.0003030303
203 7 0.00076142132
203 8 0.00015306122
203 9 -0.00046153846
203 10 0.0006185567
203 11 0
203 12 -0.000625
203 13 0.00047120419
203 14 -0.00015789474
203 15 -0.00079365079
203 16 0.00031914894
203 17 -0.00032085561
203 18 0.00080645161
203 19 0.00016216216
203 20 -0.00048913043
203 21 0.0006557377
203 22 0
203 23 -0.00066298343
203 24 0.0005
203 25 -0.00016759777
203 26 -0.00084269663
203 27 0.00033898305
203 28 -0.00034090909
203 29 0.00085714286
203 30 0.00017241379
203 31 -0.00052023121
203 32 0.00069767442
203 33 0
203 34 -0.00070588235
203 35 0.00053254438
203 36 -0.00017857143
203 37 -0.00089820359
203 38 0.00036144578
203 39 -0.00036363636
203 40 0.00091463415
203 41 0.00018404908
203 42 -0.00055555556
203 43 0.00074534161
203 44 0
203 45 -0.00075471698
203 46 0.00056962025
203 47 -0.0001910828
203 48 -0.00096153846
203 49 0.00038709677
203 50 -0.00038961039
203 51 0.00098039216
203 52 0.00019736842
203 53 -0.00059602649
203 54 0.0008
203 55 0
203 56 -0.00081081081
203 57 0.0006122449
203 58 -0.00020547945
203 59 -0.0010344828
203 60 0.00041666667
203 61 -0.00041958042
203 62 0.001056338
203 63 0.00021276596
203 64 -0.00064285714
203 65 0.00086330935
203 66 0
203 67 -0.00087591241
203 68 0.00066176471
203 69 -0.00022222222
203 70 -0.001119403
203 71 0.00045112782
203 72 -0.00045454545
203 73 0.0011450382
203 74 0.00023076923
203 75 -0.00069767442
203 76 0.0009375
203 77 0
203 78 -0.00095238095
203 79 0.00072
203 80 -0.00024193548
203 81 -0.0012195122
203 82 0.00049180328
203 83 -0.00049586777
203 84 0.00125
203 85 0.00025210084
203 86 -0.00076271186
203 87 0.001025641
203 88 0
203 89 -0.0010434783
203 90 0.00078947368
203 91 -0.00026548673
203 92 -0.0013392857
203 93 0.00054054054
203 94 -0.00054545455
203 95 0.0013761468
203 96 0.00027777778
203 97 -0.0008411215
203 98 0.0011320755
203 99 0
203 100 -0.0011538462
203 101 0.00087378641
203 102 -0.00029411765
203 103 -0.0014851485
203 104 0.0006
203 105 -0.00060606061
203 106 0.0015306122
203 107 0.00030927835
203 108 -0.0009375
203 109 0.0012631579
203 110 0
203 111 -0.0012903226
203 112 0.00097826087
203 113 -0.00032967033
203 114 -0.0016666667
203 115 0.0006741573
203 116 -0.00068181818
203 117 0.0017241379
203 118 0.00034883721
203 119 -0.0010588235
203 120 0.0014285714
203 121 0
203 122 -0.0014634146
203 123 0.0011111111
203 124 -0.000375
203 125 -0.0018987342
203 126 0.00076923077
203 127 -0.00077922078
203 128 0.0019736842
203 129 0.0004
203 130 -0.0012162162
203 131 0.0016438356
203 132 0
203 133 -0.0016901408
203 134 0.0012857143
203 135 -0.00043478261
203 136 -0.0022058824
203 137 0.00089552239
203 138 -0.00090909091
203 139 0.0023076923
203 140 0.00046875
203 141 -0.0014285714
203 142 0.0019354839
203 143 0
203 144 -0.002
203 145 0.0015254237
203 146 -0.00051724138
203 147 -0.0026315789
203 148 0.0010714286
203 149 -0.0010909091
203 150 0.0027777778
203 151 0.00056603774
203 152 -0.0017307692
203 153 0.0023529412
203 154 0
203 155 -0.0024489796
203 156 0.001875
203 157 -0.00063829787
203 158 -0.0032608696
203 159 0.0013333333
203 160 -0.0013636364
203 161 0.0034883721
203 162 0.00071428571
203 163 -0.002195122
203 164 0.003
203 165 0
203 166 -0.0031578947
203 167 0.0024324324
203 168 -0.00083333333
203 169 -0.0042857143
203 170 0.0017647059
203 171 -0.0018181818
203 172 0.0046875
203 173 0.00096774194
203 174 -0.003
203 175 0.004137931
203 176 0
203 177 -0.0044444444
203 178 0.0034615385
203 179 -0.0012
203 180 -0.00625
203 181 0.0026086957
203 182 -0.0027272727
203 183 0.0071428571
203 184 0.0015
203 185 -0.0047368421
203 186 0.0066666667
203 187 0
203 188 -0.0075
203 189 0.006
203 190 -0.0021428571
203 191 -0.011538462
203 192 0.005
203 193 -0.0054545455
203 194 0.015
203 195 0.0033333333
203 196 -0.01125
203 197 0.017142857
203 198 0
203 199 -0.024
203 200 0.0225
203 201 -0.01
203 202 -0.075
203 203 10
204 0 0.00014634146
204 1 -0.00044117647
204 2 0.000591133
204 3 0
204 4 -0.00059701493
204 5 0.00045
204 6 -0.00015075377
204 7 -0.00075757576
204 8 0.00030456853
204 9 -0.00030612245
204 10 0.00076923077
204 11 0.00015463918
204 12 -0.00046632124
204 13 0.000625
204 14 0
204 15 -0.00063157895
204 16 0.00047619048
204 17 -0.00015957447
204 18 -0.00080213904
204 19 0.00032258065
204 20 -0.00032432432
204 21 0.00081521739
204 22 0.00016393443
204 23 -0.00049450549
204 24 0.00066298343
204 25 0
204 26 -0.00067039106
204 27 0.00050561798
204 28 -0.00016949153
204 29 -0.00085227273
204 30 0.00034285714
204 31 -0.00034482759
204 32 0.00086705202
204 33 0.0001744186
204 34 -0.00052631579
204 35 0.00070588235
204 36 0
204 37 -0.00071428571
204 38 0.00053892216
204 39 -0.00018072289
204 40 -0.00090909091
204 41 0.00036585366
204 42 -0.00036809816
204 43 0.00092592593
204 44 0.0001863354
204 45 -0.0005625
204 46 0.00075471698
204 47 0
204 48 -0.00076433121
204 49 0.00057692308
204 50 -0.00019354839
204 51 -0.00097402597
204 52 0.00039215686
204 53 -0.00039473684
204 54 0.00099337748
204 55 0.0002
204 56 -0.00060402685
204 57 0.00081081081
204 58 0
204 59 -0.00082191781
204 60 0.00062068966
204 61 -0.00020833333
204 62 -0.001048951
204 63 0.00042253521
204 64 -0.00042553191
204 65 0.0010714286
204 66 0.00021582734
204 67 -0.00065217391
204 68 0.00087591241
204 69 0
204 70 -0.00088888889
204 71 0.00067164179
204 72 -0.00022556391
204 73 -0.0011363636
204 74 0.00045801527
204 75 -0.00046153846
204 76 0.0011627907
204 77 0.000234375
204 78 -0.00070866142
204 79 0.00095238095
204 80 0
204 81 -0.00096774194
204 82 0.00073170732
204 83 -0.00024590164
204 84 -0.0012396694
204 85 0.0005
204 86 -0.00050420168
204 87 0.0012711864
204 88 0.00025641026
204 89 -0.00077586207
204 90 0.0010434783
204 91 0
204 92 -0.0010619469
204 93 0.00080357143
204 94 -0.00027027027
204 95 -0.0013636364
204 96 0.00055045872
204 97 -0.00055555556
204 98 0.0014018692
204 99 0.00028301887
204 100 -0.00085714286
204 101 0.0011538462
204 102 0
204 103 -0.0011764706
204 104 0.00089108911
204 105 -0.0003
204 106 -0.0015151515
204 107 0.0006122449
204 108 -0.0006185567
204 109 0.0015625
204 110 0.00031578947
204 111 -0.00095744681
204 112 0.0012903226
204 113 0
204 114 -0.0013186813
204 115 0.001
204 116 -0.00033707865
204 117 -0.0017045455
204 118 0.00068965517
204 119 -0.00069767442
204 120 0.0017647059
204 121 0.00035714286
204 122 -0.0010843373
204 123 0.0014634146
204 124 0
204 125 -0.0015
204 126 0.0011392405
204 127 -0.00038461538
204 128 -0.0019480519
204 129 0.00078947368
204 130 -0.0008
204 131 0.002027027
204 132 0.0004109589
204 133 -0.00125
204 134 0.0016901408
204 135 0
204 136 -0.0017391304
204 137 0.0013235294
204 138 -0.00044776119
204 139 -0.0022727273
204 140 0.00092307692
204 141 -0.0009375
204 142 0.0023809524
204 143 0.00048387097
204 144 -0.0014754098
204 145 0.002
204 146 0
204 147 -0.0020689655
204 148 0.0015789474
204 149 -0.00053571429
204 150 -0.0027272727
204 151 0.0011111111
204 152 -0.0011320755
204 153 0.0028846154
204 154 0.00058823529
204 155 -0.0018
204 156 0.0024489796
204 157 0
204 158 -0.0025531915
204 159 0.0019565217
204 160 -0.00066666667
204 161 -0.0034090909
204 162 0.0013953488
204 163 -0.0014285714
204 164 0.0036585366
204 165 0.00075
204 166 -0.0023076923
204 167 0.0031578947
204 168 0
204 169 -0.0033333333
204 170 0.0025714286
204 171 -0.00088235294
204 172 -0.0045454545
204 173 0.001875
204 174 -0.0019354839
204 175 0.005
204 176 0.0010344828
204 177 -0.0032142857
204 178 0.0044444444
204 179 0
204 180 -0.0048
204 181 0.00375
204 182 -0.0013043478
204 183 -0.0068181818
204 184 0.0028571429
204 185 -0.003
204 186 0.0078947368
204 187 0.0016666667
204 188 -0.0052941176
204 189 0.0075
204 190 0
204 191 -0.0085714286
204 192 0.0069230769
204 193 -0.0025
204 194 -0.013636364
204 195 0.006
204 196 -0.0066666667
204 197 0.01875
204 198 0.0042857143
204 199 -0.015
204 200 0.024
204 201 0
204 202 -0.04
204 203 0.045
204 204 10.25
205 0 0.00029126214
205 1 -0.00029268293
205 2 0.00073529412
205 3 0.00014778325
205 4 -0.00044554455
205 5 0.00059701493
205 6 0
205 7 -0.00060301508
205 8 0.00045454545
205 9 -0.00015228426
205 10 -0.00076530612
205 11 0.00030769231
205 12 -0.00030927835
205 13 0.00077720207
205 14 0.00015625
205 15 -0.00047120419
205 16 0.00063157895
205 17 0
205 18 -0.00063829787
205 19 0.00048128342
205 20 -0.00016129032
205 21 -0.00081081081
205 22 0.00032608696
205 23 -0.00032786885
205 24 0.00082417582
205 25 0.00016574586
205 26 -0.0005
205 27 0.00067039106
205 28 0
205 29 -0.0006779661
205 30 0.00051136364
205 31 -0.00017142857
205 32 -0.00086206897
205 33 0.00034682081
205 34 -0.00034883721
205 35 0.00087719298
205 36 0.00017647059
205 37 -0.00053254438
205 38 0.00071428571
205 39 0
205 40 -0.00072289157
205 41 0.00054545455
205 42 -0.00018292683
205 43 -0.0009202454
205 44 0.00037037037
205 45 -0.00037267081
205 46 0.0009375
205 47 0.00018867925
205 48 -0.00056962025
205 49 0.00076433121
205 50 0
205 51 -0.00077419355
205 52 0.00058441558
205 53 -0.00019607843
205 54 -0.00098684211
205 55 0.00039735099
205 56 -0.0004
205 57 0.0010067114
205 58 0.0002027027
205 59 -0.0006122449
205 60 0.00082191781
